key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-no-greek-no-html	crum-page	crum-column	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
2173	1562	2172	(S) reFJi to	0	partaker	partaker		396b	2	2010-02-20	1900-01-01	vagrant		(S) ⲣⲉϥϫⲓ ⲧⲟ	(S) ⲣⲉϥϫⲓ ⲧⲟ	(S) ⲣⲉϥϫⲓ ⲧⲟ	(S) ⲣⲉϥϫⲓ ⲧⲟ	(S) ⲣⲉϥϫⲓ ⲧⲟ	-		partaker	partaker	partaker	partaker	396	b	ⲣⲉϥϫⲓ ⲧⲟ										1
2174	1562	0	(S,B,F) mait. nHouo	0	loving greater share, covetous /$gk: [[pleonekths]]$/	loving greater share, covetous /$gk: [[pleonekths]]$/	pleonekths	396b	3	2010-02-20	1900-01-01	vagrant		(S, B, F) ⲙⲁⲓⲧ. ⲛϩⲟⲩⲟ	(S, B, F) ⲙⲁⲓⲧ. ⲛϩⲟⲩⲟ	(S, B, F) ⲙⲁⲓⲧ. ⲛϩⲟⲩⲟ	(S, B, F) ⲙⲁⲓⲧ. ⲛϩⲟⲩⲟ	(S, B, F) ⲙⲁⲓⲧ. ⲛϩⲟⲩⲟ	-	πλεονεκτησ	loving greater share, covetous [πλεονεκτησ]	loving greater share, covetous [πλεονεκτησ]	loving greater share, covetous	loving greater share, covetous	396	b	ⲙⲁⲓⲧ. ⲛϩⲟⲩⲟ					ⲙⲁⲓⲧ. ⲛϩⲟⲩⲟ	ⲙⲁⲓⲧ. ⲛϩⲟⲩⲟ				0
2175	1563	0	r to,o nto	0	be spotted	be spotted		396b	1	2010-02-20	1900-01-01	vagrant		ⲣ ⲧⲟ, ⲟ ⲛⲧⲟ	ⲣ ⲧⲟ, ⲟ ⲛⲧⲟ	ⲣ ⲧⲟ, ⲟ ⲛⲧⲟ	ⲣ ⲧⲟ, ⲟ ⲛⲧⲟ	ⲣ ⲧⲟ, ⲟ ⲛⲧⲟ	-		be spotted	be spotted	be spotted	be spotted	396	b											0
6499	1569	0		99	With following preposition:	With following preposition:		398a	1	2010-07-22	1900-01-01	vagrant							HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	398	a											0
6500	1569	6499	^^^ e-	0	set seal upon	set seal upon		398a	2	2010-07-22	1900-01-01	vagrant		<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		set seal upon	set seal upon	set seal upon	set seal upon	398	a											1
6501	1569	6499	^^^ ern-	0	(meaning same)	(meaning same)		398a	3	2010-07-22	1900-01-01	vagrant		<i><b>c</b></i> ⲉⲣⲛ-	<i><b>c</b></i> ⲉⲣⲛ-	c ⲉⲣⲛ-	c ⲉⲣⲛ-	ⲉⲣⲛ- (c)	-		<i>meaning same</i>	meaning same	<i>meaning same</i>	meaning same	398	a											1
6502	1569	6499	^^^ eJn-	0	(sim)	(sim)		398a	4	2010-07-22	1900-01-01	vagrant		<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-		<i>sim</i>	sim	<i>sim</i>	sim	398	a											1
6503	1569	6499	^^^ n-	0	seal with, by means of | upon (/*?*/)	seal with, by means of | upon (/*?*/)		398a	5	2010-07-22	2010-07-22	vagrant	vagrant	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	-		"seal with, by means of
upon <i>(?)</i>"	"seal with, by means of
upon (?)"	"seal with, by means of
upon <i>(?)</i>"	"seal with, by means of
upon (?)"	398	a											1
6504	1569	6499	^^^ Hn-,^^^ Ken-	0	with	with		398b	6	2010-07-22	1900-01-01	vagrant		<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	-		with	with	with	with	398	b											1
2178	1569	0	(F) reFtwbi	0	sealer	sealer		398b	7	2010-02-20	1900-01-01	vagrant		(F) ⲣⲉϥⲧⲱⲃⲓ	(F) ⲣⲉϥⲧⲱⲃⲓ	(F) ⲣⲉϥⲧⲱⲃⲓ	(F) ⲣⲉϥⲧⲱⲃⲓ	(F) ⲣⲉϥⲧⲱⲃⲓ	-		sealer	sealer	sealer	sealer	398	b							ⲣⲉϥⲧⲱⲃⲓ				0
2179	1569	0	(S) ^^	1	seal	seal		398b	8	2010-02-20	1900-01-01	vagrant		(S) ―	(S) ―	(S) ―	(S) ―	(S) ― (ⲡ)	noun male		seal	seal	seal	seal	398	b	― (ⲡ)										0
2180	1569	0	(S) toobes (B) tebs,tobs,tops	22	(/*m once*/), seal's impress /$gk: [[sfragis]]$/	(/*m once*/), seal's impress /$gk: [[sfragis]]$/	sfragis	398b	9	2010-02-20	1900-01-01	vagrant		"(S) ⲧⲟⲟⲃⲉⲥ
(B) ⲧⲉⲃⲥ, ⲧⲟⲃⲥ, ⲧⲟⲡⲥ"	"(S) ⲧⲟⲟⲃⲉⲥ
(B) ⲧⲉⲃⲥ, ⲧⲟⲃⲥ, ⲧⲟⲡⲥ"	"(S) ⲧⲟⲟⲃⲉⲥ
(B) ⲧⲉⲃⲥ, ⲧⲟⲃⲥ, ⲧⲟⲡⲥ"	"(S) ⲧⲟⲟⲃⲉⲥ
(B) ⲧⲉⲃⲥ, ⲧⲟⲃⲥ, ⲧⲟⲡⲥ"	"(S) ⲧⲟⲟⲃⲉⲥ (ⲡ/ⲧ)
(B) ⲧⲉⲃⲥ, ⲧⲟⲃⲥ, ⲧⲟⲡⲥ (ⲡ/ⲧ)"	noun male/female	σφραγισ	<i>(m once)</i>, seal's impress [σφραγισ]	(m once), seal's impress [σφραγισ]	<i>(m once)</i>, seal's impress	(m once), seal's impress	398	b	ⲧⲟⲟⲃⲉⲥ (ⲡ/ⲧ)					ⲧⲉⲃⲥ, ⲧⲟⲃⲥ, ⲧⲟⲡⲥ (ⲡ/ⲧ)					0
2181	1569	2180	Hi t.	0	set seal	set seal		398b	10	2010-02-20	1900-01-01	vagrant		ϩⲓ ⲧ.	ϩⲓ ⲧ.	ϩⲓ ⲧ.	ϩⲓ ⲧ.	ϩⲓ ⲧ.	-		set seal	set seal	set seal	set seal	398	b											1
2182	1569	0	(S) toobF,toobeF (sA,F) tabeF (B) tobF,topF	1	(as last)	(as last)		398b	11	2010-02-20	1900-01-01	vagrant		"(S) ⲧⲟⲟⲃϥ, ⲧⲟⲟⲃⲉϥ
(sA, F) ⲧⲁⲃⲉϥ
(B) ⲧⲟⲃϥ, ⲧⲟⲡϥ"	"(S) ⲧⲟⲟⲃϥ, ⲧⲟⲟⲃⲉϥ
(sA, F) ⲧⲁⲃⲉϥ
(B) ⲧⲟⲃϥ, ⲧⲟⲡϥ"	"(S) ⲧⲟⲟⲃϥ, ⲧⲟⲟⲃⲉϥ
(sA, F) ⲧⲁⲃⲉϥ
(B) ⲧⲟⲃϥ, ⲧⲟⲡϥ"	"(S) ⲧⲟⲟⲃϥ, ⲧⲟⲟⲃⲉϥ
(sA, F) ⲧⲁⲃⲉϥ
(B) ⲧⲟⲃϥ, ⲧⲟⲡϥ"	"(S) ⲧⲟⲟⲃϥ, ⲧⲟⲟⲃⲉϥ (ⲡ)
(sA, F) ⲧⲁⲃⲉϥ (ⲡ)
(B) ⲧⲟⲃϥ, ⲧⲟⲡϥ (ⲡ)"	noun male		<i>as last</i>	as last	<i>as last</i>	as last	398	b	ⲧⲟⲟⲃϥ, ⲧⲟⲟⲃⲉϥ (ⲡ)				ⲧⲁⲃⲉϥ (ⲡ)	ⲧⲟⲃϥ, ⲧⲟⲡϥ (ⲡ)	ⲧⲁⲃⲉϥ (ⲡ)				0
2183	1569	0	(S) tbbe	4	seal /$gk: [[sfragis]]$/	seal /$gk: [[sfragis]]$/	sfragis	398b	12	2010-02-20	1900-01-01	vagrant		(S) ⲧⲃⲃⲉ	(S) ⲧⲃⲃⲉ	(S) ⲧⲃⲃⲉ	(S) ⲧⲃⲃⲉ	(S) ⲧⲃⲃⲉ (ⲧ)	noun female	σφραγισ	seal [σφραγισ]	seal [σφραγισ]	seal	seal	398	b	ⲧⲃⲃⲉ (ⲧ)										0
6505	1570	0		99	With following preposition:	With following preposition:		399a	1	2010-07-22	1900-01-01	vagrant							HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	399	a											0
6506	1570	6505	(S) ^^^ e-	0	in place of	in place of		399a	2	2010-07-22	1900-01-01	vagrant		(S) <i><b>c</b></i> ⲉ-	(S) <i><b>c</b></i> ⲉ-	(S) c ⲉ-	(S) c ⲉ-	(S) ⲉ- (c)	-		in place of	in place of	in place of	in place of	399	a	ⲉ- (c)										1
6507	1570	6505	(S) ^^^ eHrai e-	0	into	into		399a	3	2010-07-22	1900-01-01	vagrant		(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ ⲉ-	(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ ⲉ-	(S) c ⲉϩⲣⲁⲓ ⲉ-	(S) c ⲉϩⲣⲁⲓ ⲉ-	(S) ⲉϩⲣⲁⲓ ⲉ- (c)	-		into	into	into	into	399	a	ⲉϩⲣⲁⲓ ⲉ- (c)										1
6508	1570	6505	(S) ^^^ mn-	0	with, to	with, to		399a	4	2010-07-22	1900-01-01	vagrant		(S) <i><b>c</b></i> ⲙⲛ-	(S) <i><b>c</b></i> ⲙⲛ-	(S) c ⲙⲛ-	(S) c ⲙⲛ-	(S) ⲙⲛ- (c)	-		with, to	with, to	with, to	with, to	399	a	ⲙⲛ- (c)										1
6509	1570	6505	^^^ n-	0	(dat /*or sometimes ? acc*/), to	(dat /*or sometimes ? acc*/), to		399a	5	2010-07-22	1900-01-01	vagrant		<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	-		<i>dat (or sometimes ? acc)</i>, to	dat (or sometimes ? acc), to	<i>dat (or sometimes ? acc)</i>, to	dat (or sometimes ? acc), to	399	a											1
2184	1570	0	(S,A) ^^	1	requital /$gk: [[antapodosis]]$/	requital /$gk: [[antapodosis]]$/	antapodosis	399a	6	2010-02-20	1900-01-01	vagrant		(S, A) ―	(S, A) ―	(S, A) ―	(S, A) ―	(S, A) ― (ⲡ)	noun male	ανταποδοσισ	requital [ανταποδοσισ]	requital [ανταποδοσισ]	requital	requital	399	a	― (ⲡ)			― (ⲡ)							0
2185	1570	0	(B) topou	1	(as last)	(as last)		399a	7	2010-02-20	1900-01-01	vagrant		(B) ⲧⲟⲡⲟⲩ	(B) ⲧⲟⲡⲟⲩ	(B) ⲧⲟⲡⲟⲩ	(B) ⲧⲟⲡⲟⲩ	(B) ⲧⲟⲡⲟⲩ (ⲡ)	noun male		<i>as last</i>	as last	<i>as last</i>	as last	399	a						ⲧⲟⲡⲟⲩ (ⲡ)					0
2186	1570	0	(S) reFt.	0	requiter	requiter		399a	8	2010-02-20	1900-01-01	vagrant		(S) ⲣⲉϥⲧ.	(S) ⲣⲉϥⲧ.	(S) ⲣⲉϥⲧ.	(S) ⲣⲉϥⲧ.	(S) ⲣⲉϥⲧ.	-		requiter	requiter	requiter	requiter	399	a	ⲣⲉϥⲧ.										0
2187	1570	0	(S) petbe (F) petbh	0	Requiter (name of a god)	Requiter (name of a god)		399a	9	2010-02-20	1900-01-01	vagrant		"(S) ⲡⲉⲧⲃⲉ
(F) ⲡⲉⲧⲃⲏ"	"(S) ⲡⲉⲧⲃⲉ
(F) ⲡⲉⲧⲃⲏ"	"(S) ⲡⲉⲧⲃⲉ
(F) ⲡⲉⲧⲃⲏ"	"(S) ⲡⲉⲧⲃⲉ
(F) ⲡⲉⲧⲃⲏ"	"(S) ⲡⲉⲧⲃⲉ
(F) ⲡⲉⲧⲃⲏ"	-		Requiter <i>name of a god</i>	Requiter name of a god	Requiter <i>name of a god</i>	Requiter name of a god	399	a	ⲡⲉⲧⲃⲉ						ⲡⲉⲧⲃⲏ				0
2198	1575	0	(S) neJ t. ebol	0	give kick	give kick	apolaktizein	401a	1	2010-02-20	1900-01-01	vagrant		(S) ⲛⲉϫ ⲧ. ⲉⲃⲟⲗ	(S) ⲛⲉϫ ⲧ. ⲉⲃⲟⲗ	(S) ⲛⲉϫ ⲧ. ⲉⲃⲟⲗ	(S) ⲛⲉϫ ⲧ. ⲉⲃⲟⲗ	(S) ⲛⲉϫ ⲧ. ⲉⲃⲟⲗ	-	απολακτιζειν	give kick	give kick	give kick	give kick	401	a	ⲛⲉϫ ⲧ. ⲉⲃⲟⲗ										0
2199	1576	0	Ji T.,Gi q.	0	take by heel, trip up /$gk: [[pternizein]]$/	take by heel, trip up /$gk: [[pternizein]]$/	pternizein	401a	1	2010-02-20	1900-01-01	vagrant		ϫⲓ ϯ., ϭⲓ ⲑ.	ϫⲓ ϯ., ϭⲓ ⲑ.	ϫⲓ ϯ., ϭⲓ ⲑ.	ϫⲓ ϯ., ϭⲓ ⲑ.	ϫⲓ ϯ., ϭⲓ ⲑ.	-	πτερνιζειν	take by heel, trip up [πτερνιζειν]	take by heel, trip up [πτερνιζειν]	take by heel, trip up	take by heel, trip up	401	a											0
2200	1576	0	(B) metq.	0	(among curier's tools /*?*/)	(among curier's tools /*?*/)		401a	2	2010-02-20	1900-01-01	vagrant		(B) ⲙⲉⲧⲑ.	(B) ⲙⲉⲧⲑ.	(B) ⲙⲉⲧⲑ.	(B) ⲙⲉⲧⲑ.	(B) ⲙⲉⲧⲑ.	-		<i>among curier's tools (?)</i>	among curier's tools (?)	<i>among curier's tools (?)</i>	among curier's tools (?)	401	a						ⲙⲉⲧⲑ.					0
6513	1577	0		99	With following preposition:	With following preposition:		401b	1	2010-07-22	1900-01-01	vagrant							HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	401	b											0
6514	1577	6513	^^^ e- *^obj^*	0				401b	2	2010-07-22	1900-01-01	vagrant		<i><b>c</b></i> ⲉ- {obj}	<i><b>c</b></i> ⲉ- {obj}	c ⲉ- {obj}	c ⲉ- {obj}	ⲉ- {obj} (c)	-						401	b											1
6515	1577	6513	^^^ eHoun e-	0				401b	3	2010-07-22	1900-01-01	vagrant		<i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉ-	<i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉ-	c ⲉϩⲟⲩⲛ ⲉ-	c ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ- (c)	-						401	b											1
6516	1577	6513	^^^ HiJn-	0	by, owing to	by, owing to		401b	4	2010-07-22	1900-01-01	vagrant		<i><b>c</b></i> ϩⲓϫⲛ-	<i><b>c</b></i> ϩⲓϫⲛ-	c ϩⲓϫⲛ-	c ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	-		by, owing to	by, owing to	by, owing to	by, owing to	401	b											1
2201	1577	0	(S) ^^	1	pricking (of consistence), compunction, admonition	pricking (of consistence), compunction, admonition		401b	5	2010-02-20	1900-01-01	vagrant		(S) ―	(S) ―	(S) ―	(S) ―	(S) ― (ⲡ)	noun male		pricking <i>of consistence</i>, compunction, admonition	pricking of consistence, compunction, admonition	pricking <i>of consistence</i>, compunction, admonition	pricking of consistence, compunction, admonition	401	b	― (ⲡ)										0
2202	1578	0	(F) mait.	0	loving ornament	loving ornament		402a	1	2010-02-20	1900-01-01	vagrant		(F) ⲙⲁⲓⲧ.	(F) ⲙⲁⲓⲧ.	(F) ⲙⲁⲓⲧ.	(F) ⲙⲁⲓⲧ.	(F) ⲙⲁⲓⲧ.	-		loving ornament	loving ornament	loving ornament	loving ornament	402	a							ⲙⲁⲓⲧ.				0
2203	1578	0	(S) tbtb	3	mixed /*?*/ food	mixed /*?*/ food		402a	2	2010-02-20	1900-01-01	vagrant		(S) ⲧⲃⲧⲃ	(S) ⲧⲃⲧⲃ	(S) ⲧⲃⲧⲃ	(S) ⲧⲃⲧⲃ	(S) ⲧⲃⲧⲃ (ⲟⲩ)	noun		mixed (?) food	mixed (?) food	mixed (?) food	mixed (?) food	402	a	ⲧⲃⲧⲃ (ⲟⲩ)										0
6524	1579	0		99	tr :	tr :		403b	1	2010-07-23	1900-01-01	vagrant							HEADER		tr :	tr :	tr :	tr :	403	b											0
6525	1579	6524	^^^ e-	0	throw at, into	throw at, into		404a	2	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		throw at, into	throw at, into	throw at, into	throw at, into	404	a											1
6526	1579	6524	(S,A,B) ^^^ ebol,^^^ abal	0	cast out, put forth	cast out, put forth		404a	3	2010-07-23	1900-01-01	vagrant		(S, A, B) <i><b>c</b></i> ⲉⲃⲟⲗ, <i><b>c</b></i> ⲁⲃⲁⲗ	(S, A, B) <i><b>c</b></i> ⲉⲃⲟⲗ, <i><b>c</b></i> ⲁⲃⲁⲗ	(S, A, B) c ⲉⲃⲟⲗ, c ⲁⲃⲁⲗ	(S, A, B) c ⲉⲃⲟⲗ, c ⲁⲃⲁⲗ	(S, A, B) ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)	-		cast out, put forth	cast out, put forth	cast out, put forth	cast out, put forth	404	a	ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)			ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)		ⲉⲃⲟⲗ, ⲁⲃⲁⲗ (c)					1
6529	1579	0		99	intr :	intr :		404a	4	2010-07-23	1900-01-01	vagrant							HEADER		intr :	intr :	intr :	intr :	404	a											0
6527	1579	6529	(A) ^^^ aQoun	0	vast in, interject	vast in, interject		404a	5	2010-07-23	2010-07-23	vagrant	vagrant	(A) <i><b>c</b></i> ⲁⳉⲟⲩⲛ	(A) <i><b>c</b></i> ⲁⳉⲟⲩⲛ	(A) c ⲁⳉⲟⲩⲛ	(A) c ⲁⳉⲟⲩⲛ	(A) ⲁⳉⲟⲩⲛ (c)	-		vast in, interject	vast in, interject	vast in, interject	vast in, interject	404	a				ⲁⳉⲟⲩⲛ (c)							1
6528	1579	6529	(A) ^^^ aQrhi aJn-	0	cast down	cast down		404a	6	2010-07-23	2010-07-23	vagrant	vagrant	(A) <i><b>c</b></i> ⲁⳉⲣⲏⲓ ⲁϫⲛ-	(A) <i><b>c</b></i> ⲁⳉⲣⲏⲓ ⲁϫⲛ-	(A) c ⲁⳉⲣⲏⲓ ⲁϫⲛ-	(A) c ⲁⳉⲣⲏⲓ ⲁϫⲛ-	(A) ⲁⳉⲣⲏⲓ ⲁϫⲛ- (c)	-		cast down	cast down	cast down	cast down	404	a				ⲁⳉⲣⲏⲓ ⲁϫⲛ- (c)							1
6537	1579	6529	(S) reFtk-	0	thrower /$gk: [[tojoths]]$/	thrower /$gk: [[tojoths]]$/	tojoths	404a	7	2010-07-23	1900-01-01	vagrant		(S) ⲣⲉϥⲧⲕ-	(S) ⲣⲉϥⲧⲕ-	(S) ⲣⲉϥⲧⲕ-	(S) ⲣⲉϥⲧⲕ-	(S) ⲣⲉϥⲧⲕ-	-	τοξοτησ	thrower [τοξοτησ]	thrower [τοξοτησ]	thrower	thrower	404	a	ⲣⲉϥⲧⲕ-										1
2215	1579	0	(A) Tke,Tk-,tek=,tekt=	2	{tr:} (meanings as last)	{tr:} (meanings as last)		404a	8	2010-02-20	2010-02-20	vagrant	vagrant	(A) ϯⲕⲉ, ϯⲕ-, ⲧⲉⲕ=, ⲧⲉⲕⲧ=	(A) ϯⲕⲉ, ϯⲕ-, ⲧⲉⲕ=, ⲧⲉⲕⲧ=	(A) ϯⲕⲉ, ϯⲕ-, ⲧⲉⲕ=, ⲧⲉⲕⲧ=	(A) ϯⲕⲉ, ϯⲕ-, ⲧⲉⲕ=, ⲧⲉⲕⲧ=	(A) ϯⲕⲉ, ϯⲕ-, ⲧⲉⲕ⸗, ⲧⲉⲕⲧ⸗	verb		<b>tr:</b> <i>meanings as last</i>	tr: meanings as last	<b>tr:</b> <i>meanings as last</i>	tr: meanings as last	404	a				ϯⲕⲉ, ϯⲕ-, ⲧⲉⲕ⸗, ⲧⲉⲕⲧ⸗							0
6530	1579	2215	^^^ a-	0				404a	9	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲁ-	<i><b>c</b></i> ⲁ-	c ⲁ-	c ⲁ-	ⲁ- (c)	-						404	a											1
6531	1579	2215	^^^ aQoun a-	0				404a	10	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲁⳉⲟⲩⲛ ⲁ-	<i><b>c</b></i> ⲁⳉⲟⲩⲛ ⲁ-	c ⲁⳉⲟⲩⲛ ⲁ-	c ⲁⳉⲟⲩⲛ ⲁ-	ⲁⳉⲟⲩⲛ ⲁ- (c)	-						404	a											1
6532	1579	2215	^^^ aJn-	0				404a	11	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲁϫⲛ-	<i><b>c</b></i> ⲁϫⲛ-	c ⲁϫⲛ-	c ⲁϫⲛ-	ⲁϫⲛ- (c)	-						404	a											1
6533	1579	2215	^^^ mn-	0				404a	12	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲙⲛ-	<i><b>c</b></i> ⲙⲛ-	c ⲙⲛ-	c ⲙⲛ-	ⲙⲛ- (c)	-						404	a											1
6534	1579	2215	^^^ abal	0				404a	13	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲁⲃⲁⲗ	<i><b>c</b></i> ⲁⲃⲁⲗ	c ⲁⲃⲁⲗ	c ⲁⲃⲁⲗ	ⲁⲃⲁⲗ (c)	-						404	a											1
6535	1579	2215	^^^ aQrhi	0				404a	14	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲁⳉⲣⲏⲓ	<i><b>c</b></i> ⲁⳉⲣⲏⲓ	c ⲁⳉⲣⲏⲓ	c ⲁⳉⲣⲏⲓ	ⲁⳉⲣⲏⲓ (c)	-						404	a											1
6536	1579	2215	(A) reFTk sate	0	 /$gk: [[tojoths]]$/	 /$gk: [[tojoths]]$/	tojoths	404a	15	2010-07-23	2010-07-23	vagrant	vagrant	(A) ⲣⲉϥϯⲕ ⲥⲁⲧⲉ	(A) ⲣⲉϥϯⲕ ⲥⲁⲧⲉ	(A) ⲣⲉϥϯⲕ ⲥⲁⲧⲉ	(A) ⲣⲉϥϯⲕ ⲥⲁⲧⲉ	(A) ⲣⲉϥϯⲕ ⲥⲁⲧⲉ	-	τοξοτησ	[τοξοτησ]	[τοξοτησ]			404	a				ⲣⲉϥϯⲕ ⲥⲁⲧⲉ							1
6559	1580	0		99	With following preposition:	With following preposition:		406a	1	2010-07-23	1900-01-01	vagrant							HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	406	a											0
6560	1580	6559	^^^ e-	0	draw upon, against	draw upon, against		406a	2	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		draw upon, against	draw upon, against	draw upon, against	draw upon, against	406	a											1
6561	1580	6559	^^^ eJn-	0	(sim)	(sim)		406a	3	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-		<i>sim</i>	sim	<i>sim</i>	sim	406	a											1
6562	1580	6559	^^^ nsa-	0	pluck at	pluck at		406a	4	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲛⲥⲁ-	<i><b>c</b></i> ⲛⲥⲁ-	c ⲛⲥⲁ-	c ⲛⲥⲁ-	ⲛⲥⲁ- (c)	-		pluck at	pluck at	pluck at	pluck at	406	a											1
6563	1580	6559	^^^ ntn-	0	seize from	seize from		406a	5	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲛⲧⲛ-	<i><b>c</b></i> ⲛⲧⲛ-	c ⲛⲧⲛ-	c ⲛⲧⲛ-	ⲛⲧⲛ- (c)	-		seize from	seize from	seize from	seize from	406	a											1
6564	1580	6559	(S) ^^^ eHrai Hn-	0	(meaning as last)	(meaning as last)		406a	6	2010-07-23	1900-01-01	vagrant		(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ ϩⲛ-	(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ ϩⲛ-	(S) c ⲉϩⲣⲁⲓ ϩⲛ-	(S) c ⲉϩⲣⲁⲓ ϩⲛ-	(S) ⲉϩⲣⲁⲓ ϩⲛ- (c)	-		<i>meaning as last</i>	meaning as last	<i>meaning as last</i>	meaning as last	406	a	ⲉϩⲣⲁⲓ ϩⲛ- (c)										1
6565	1580	0		99	With following adverb:	With following adverb:		406b	7	2010-07-23	1900-01-01	vagrant							HEADER		With following adverb:	With following adverb:	With following adverb:	With following adverb:	406	b											0
6566	1580	6565	^^^ ebol	0	draw forth	draw forth		406b	8	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	-		draw forth	draw forth	draw forth	draw forth	406	b											1
6567	1580	6565	^^^ eHrai	0	draw up	draw up		406b	9	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲉϩⲣⲁⲓ	<i><b>c</b></i> ⲉϩⲣⲁⲓ	c ⲉϩⲣⲁⲓ	c ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ (c)	-		draw up	draw up	draw up	draw up	406	b											1
6568	1580	0	(S) t. nHht	0	be troubled at heart	be troubled at heart		406b	10	2010-07-23	1900-01-01	vagrant		(S) ⲧ. ⲛϩⲏⲧ	(S) ⲧ. ⲛϩⲏⲧ	(S) ⲧ. ⲛϩⲏⲧ	(S) ⲧ. ⲛϩⲏⲧ	(S) ⲧ. ⲛϩⲏⲧ	-		be troubled at heart	be troubled at heart	be troubled at heart	be troubled at heart	406	b	ⲧ. ⲛϩⲏⲧ										0
6573	1582	0		99	tr :	tr :		407b	1	2010-07-23	1900-01-01	vagrant							HEADER		tr :	tr :	tr :	tr :	407	b											0
6574	1582	6573	^^^ e-	0				407b	2	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-						407	b											1
6575	1582	0		99	intr :	intr :		407b	3	2010-07-23	1900-01-01	vagrant							HEADER		intr :	intr :	intr :	intr :	407	b											0
6576	1582	6575	^^^ Ken-	0				407b	4	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϧⲉⲛ-	c ϧⲉⲛ-	c ϧⲉⲛ-	ϧⲉⲛ- (c)	-						407	b											1
6577	1582	6575	^^^ n-	0				407b	5	2010-07-23	1900-01-01	vagrant		<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	-						407	b											1
