τωμεντ,,,,اسم,,,,,مجموع,,aggregate,,,,
ϫινερϫαϫι,,,,اسم,مذكر,,,,عدوان,,aggression,,,,
`νϫινερϫαϫι,,,,صفة,,,,,عدواني,,aggressive,,,,
μετερϫαϫι,,,,اسم,مؤنث,,,,عدوانية,,aggressiveness,,,,
ρεϥερϫαϫι,,,,اسم,مذكر,,,,معتدي,,aggressor,,,,
τωϩερ,,,,صفة,,,,,مضطهد,,aggrieved,,eaw. p. 887,,
ανεϭ,,,,صفة,,,,,مذعور,,aghast,,eaw. p. 64,,
ςεϩι,,,,صفة,,,,,ذكي ، رشيق,,agile,,eaw. p. 682,,
μετςεϩι,,,,اسم,مؤنث,,,,رشاقة ، خفة الحركة,,agility,,,,
ϫινερϧελλο,,,,,,,,,شيخوخة,,aging,,,,
ϫινεραπας,,,,,,,,,,,aging,,,,
ναϣπ,,,,,,,,,,,agitate,,,,
νεϣπ,,,,,,,,,,,agitate,,,,
νεϣπ,,,,,,,,,,,agitate,,,,
νουϣπ,,,,,,,,,,,agitate,,,,
νουϣπ,,,,,,,,,,,agitate,,,,
νουϣπ,,,,,,,,,,,agitate,,,,
νοϣπ,,,,,,,,,,,agitate,,,,
νοϣπ,,,,,,,,,,,agitate,,,,
νοϣπ,,,,,,,,,,,agitate,,,,
τϣεϥι,,,,فعل,,,,,يهيج ، يحرض ، يثير,,agitate,,eaw. p. 906,,
`νςετϣεϥι,,,,صفة,,,,,هائج ، قلق ، ثائر ، مرتبك,,agitated,,,,
ναϣπ,,,,,,,,,,,Agitater,,,,
νουϣπ,,,,,,,,,,,Agitater,,,,
ϫιντϣεϥι,,,,اسم,مذكر,,,,مربك ، مهيج ، محير ، مثير,,agitating,,,,
ρεϥτϣεϥι,,,,اسم,مذكر,,,,مهيج ، مثير ، محرض,,agitator,,,,
αταρεϧ,,,,صفة,,,,,من لا يعرف إذا كان هناك إله أم لا,,agnostic,,eaw. p. 73,,
ρεϥαταρεϧ,,,,اسم,مذكر,,,,شخص لا يعرف إذا كان هناك إله أم لا,,agnostic,,,,
μεταταρεϧ,,,,اسم,مؤنث,,,,عدم معرفة إذا كان هناك إله أم لا,,agnosticism,,,,
ϣιτς,,,,,,,,,,,Agnuscastusplant,,,,
ις,,,,,,,,,,,ago,,,,
ιςϫεν,,,,ظرف,,,,,منذ,,ago,,,,
εραγωνηζεσθε,,,,,,,,,,,agonize,,,,
εραγωνιζεσθε,,,,,,,,,,,agonize,,,,
ϩεπαρ,,,,اسم,,,,,يعذب ، يحتضر ، يناضل,,agonize,,eaw. p. 445,,
ϫινϩεπαρ,,,,,,,,,مؤلم ، موجع ، فاجع,,agonizing,,,,
Ϧεν ουϫινϩεπαρ,,,,,,,,,بطريقة مؤلمة ، بطريقة موجعة,,agonizingly,,,,
αγων ,ɑgoːn ,ajwn ,agwn ,اسم,مذكر,ραν,πι,ελ,ركض,,Agony,nm,,,
βασανος,,,,,,,,,عذاب,,agony,,,,
ϩεπαρ,,,,,,,,,عذاب ، ألم ، سكرة ، كرب,,agony,,,,
`νρωτ,,,,صفة,,,,,زراعي,,agrarian,,,,
ερϧενϩητ νεμ,,,,فعل,,,,,يتفق مع,,agree,,,,
θατ,,,,,,,,,,,agree,,,,
θετ,,,,,,,,,,,agree,,,,
θητ,,,,,,,,,,,agree,,,,
θωτ,,,,,,,,,,,agree,,,,
μοϣι,,,,,,,,,,,agree,,,,
τατ,,,,,,,,,,,agree,,,,
ϯμαϯ,,,,,,,,,,,agree,,,,
θατ,,,,,,,,,,,Agree upon,,,,
θετ,,,,,,,,,,,Agree upon,,,,
θητ,,,,,,,,,,,Agree upon,,,,
θωτ,,,,,,,,,,,Agree upon,,,,
τατ,,,,,,,,,,,Agree upon,,,,
θατ,,,,,,,,,,,Agree with,,,,
θετ,,,,,,,,,,,Agree with,,,,
θητ,,,,,,,,,,,Agree with,,,,
θωτ,,,,,,,,,,,Agree with,,,,
τατ,,,,,,,,,,,Agree with,,,,
θατ,,,,,,,,,,,agreeable,,,,
θετ,,,,,,,,,,,agreeable,,,,
θητ,,,,,,,,,,,agreeable,,,,
θωτ,,,,,,,,,,,agreeable,,,,
τατ,,,,,,,,,,,agreeable,,,,
πετερϧενϩητ,,,,صفة,,,,,مقبول ، مريح ، عذب ، محبوب,,agreeable,,,,
ϧεν ουερϧενϩητ,,,,,,,,,بطريقة متفق عليها,,agreeably,,,,
`νςεερϧενϩητ,,,,,,,,,متفق عليه,,agreed,,,,
ϫινερϧενϩητ,,,,,,,,,قبول,,agreeing,,,,
λεπτον,,,,,,,,,,,Agreekcoinofsmalldenomination,,,,
σοου,,,,,,,,,,,AGreeksymbolusedtodenotethenumeral6,,,,
θατ,,,,,,,,,,,Agreement,,,,
θετ,,,,,,,,,,,Agreement,,,,
θητ,,,,,,,,,,,Agreement,,,,
θωτ,,,,,,,,,,,Agreement,,,,
ομολογια,,,,,,,,,,,Agreement,,,,
τατ,,,,,,,,,,,Agreement,,,,
ϩομολογια,,,,,,,,,,,Agreement,,,,
μετερϧενϩητ,,,,,,,,,اتفاقية,,agreement,,,,
`μμετςιϯ,,,,,,,,,زراعي,,agricultural,,,,
ςαπ`ναρπιτ `μμετςιϯ νεμ τεβτ,,,,,,,,,مفتش منتجات زراعية وأسماك,,Agricultural and fish products inspector,,,,
ρεϥςοϭνι `μμετςιϯ,/refsotshni/ /em-metsiti/,refsotshni `mmettsho,refsotshni `mmetsiti,اسم,مذكر,,,,مستشار زراعي,,Agricultural consultant,,,,
ρεϥςοϭνι `μμετςιϯ,,,,,,,,,مستشار زراعي,,Agricultural consultant,,,,
ρεϥκαβ `μμετςιϯ,refkab emmettsho,refkab `mmettsho,refkab `mmettsho,اسم,مذكر,,,,مهندس زراعي,,Agricultural engineer,,,,
ρεϥερϣωπι `μμετςιϯ,,,,,,,,,ممثل زراعي,,Agricultural representative,,,,
ρεϥεμι `μμετςιϯ,/refemi/ /em-met-siti/,refemi `mmetsiti,refemi `mmetsiti,اسم,مذكر,,,,عالم زراعي,,Agricultural scientist,,,,
μετςιϯ,met-siti,metsiti,metsiti,اسم,مؤنث,,,,زراعة,,Agriculture,,,,
μετκιμ `μμετςιϯ,,,,,,,,,ثورة زراعية,,Agriculture revolution,,,,
ϣωπ,,,,,,,,,,,Agroup of,,,,
σπειρα,,,,,,,,,,,Agroup of soldiers,,,,
,,,,,,,,,,,aguacate,,,,
αϩ,,,,,,,,,أه,,ah,,,,
αϩ,,,,,,,,,أه,,aha,,,,
`ναφε,,,,ظرف,,,,,قدما ، في المقدمة ، في الطليعة,,ahead,,,,
`ναφε `ν,,,,,,,,,في المقدمة,,ahead of,,,,
`μπατε`μμενϩετ,,,,,,,,,قبل الجدول الزمنى المحدد,,ahead of schedule,,,,
`μπατε ςηου,,,,,,,,,قبل الزمن المحدد,,ahead of time,,,,
αριςτολοχια,ɑristoloʃiɑ,aristoloqia,aristoloshia,اسم,مؤنث,ραν,ϯ,ελ,Aristolochia ,,Aherb used in healing of gaut,,,,
αριστολοχιασ,,,,,,,,,Dutchman's pipe ,,Aherb used in healing of gaut,,,,
ακελι,,,,اسم,جمع,,,,قطيع من الثيران,,Aherd of oxen,n ,,,
βοηθεια,,,,,,,,ελ,يساند,,aid,,,,
ςετϣερ,,,,فعل,,,,,يساند ، يساعد ، يعضد,,aid,,eaw. p. 632,,
ςετϣερ,,,,اسم,مذكر,,,,مساعدة ، عون ، تعضيد,,aid,,,,
ρεϥςετϣερ,,,,اسم,مذكر,,,,مساعد,,aide,,,,
ϧενςιτ `μμετερϧαε `μμετμεςεν `νςεϭιϩηου ,,,,اسم,مذكر,,,,الايدز ، مرض نقص المناعة المكتسبة,,AIDS,,,,
ϧ.μ.μ.ϭ.,,,,اسم,مذكر,,,,الإيدز,,AIDS,,,,
αϩτο,,,,فعل,,,,,يتوعك ، يضعف ، يمرض,,ail,,eaw. p. 7,,
ϫιναϩτο,,,,صفة,,,,,متوعك ، ضعيف ، مريض,,ailing,,,,
μεταϩτο,,,,اسم,مؤنث,,,,وعكة ، ضعف ، مرض,,ailment,,,,
,,,,,,,,,,,Ailuropoda Melanoleuca,,,,
,,,,,,,,,,,Ailurus Fulgens,,,,
ερϩεπ,,,,فعل,,,,,يهدف,,aim,,eaw. p. 475,,
ϩεπ,,,,اسم,مذكر,,,,هدف,,aim,,,,
`νςεϩεπ,,,,صفة,,,,,سعي ، وجه,,aimed,,,,
ατϩεπ,,,,صفة,,,,,بلا هدف,,aimless,,,,
ϧεν ουαρϩεπ,,,,ظرف,,,,,بطريقة لا هدف منها,,aimlessly,,,,
ϣωπι αν,,,,نفي,,,,,لا ، لم,,ain’t,,,,
σχητ,,,,,,,,,,,aiplough,,,,
αηρ,ɑiːr,ayr,ayr,اسم,مذكر,ραν,πι,ελ,جو,,Air,n,,,
θηου,tyo,thyou,thyou,اسم,مذكر,,,,هواء ، جو,,air,,,,
θουςοκ,,,,اسم,مذكر,,,,مثانة هوائية,,Air bladder,,,,
θουςοκ,,,,اسم,مذكر,,,,مثانة هوائية,,swim bladder,,,,
ϣιβθηου,,,,اسم,مذكر,,,,تكييف هواء,,Air conditioner,,,,
χαιτωκ `νθηου,,,,,,,,,قلاية تعمل بالهواء الساخن ، جهاز طهي بالهواء الساخن,,Air fryer,,,,
πετεραιον `νθηου,,,,,,,,,مؤاين الهواء,,Air ioniser,,,,
ρεϥϩαλαι,,,,اسم,مذكر,,,,طيار,,Air pilots,,,,
ϩωατ `νθηου,,,,,,,,,تلوث الهواء,,air pollution,,,,
πετςωτϥ `νθηου,,,,,,,,,منقي هواء,,Air purifier,,,,
μετταϫρο `νθηου,,,,,,,,,السلامة الجوية,,air safety,,,,
θουϣιτε,,,,,,,,,الحركة الجوية ، الملاحة الجوية,,Air Traffic,,,,
ϩερι `νθουϣιτε,,,,,,,,,مراقب الملاحة الجوية,,Air Traffic Controller,,,,
ερϩωλ `νθηου,,,,,,,,,السفر جوا,,air travel,,,,
θουϣοϯ,,,,اسم,مذكر,,,,وسادة هوائية,,airbag,,,,
θουωλι,,,,صفة,,,,,محمول جوا,,airborne,,,,
θουτελ,,,,اسم,مذكر,,,,بخاخة ، مرذاذ هوائي,,airbrush,,,,
ερθουτελ,,,,فعل,,,,,يبخ,,airbrush,,,,
θουαϫαρτα,,,,اسم,مذكر,,,,طائرة,,aircraft,,eaw. p. 112,,
νορτα `νθουαϫαρτα,,,,,,,,,أجهزة الطائرة,,Aircraft instrument,,,,
`νςϧεπι,,,,,,,,,ميكانيكي ، متعلق بمعدات الحركة,,Mechanical,,,,
ερϧαςο,,,,فعل,,,,,يبني ، يشيد,,Structure,,eaw. p. 536,,
ϧαςο,,,,اسم,مذكر,,,,بنية ، هيكل,,Structure,,,,
ϫινϣιβθηου,,,,اسم,مذكر,,,,تكييف الهواء,,air conditioning,,,,
`νςεϣιβθηου,,,,صفة,,,,,مكيف الهواء,,air conditioned,,,,
ϣιβθηου,,,,فعل,,,,,يكيف الهواء,,air condition,,,,
ϫοιωλι ,,,,اسم,مذكر,,,,سفينة حاملة,,carrier,,,,
ϫοιωλι `νθουαϫαρτα,,,,اسم,مذكر,,,,حاملة طائرات,,aircraft carrier,,,,
αςω,,,,اسم,مذكر,,,,أجرة,,fare,,eaw. p. 88,,
θουαςω,,,,اسم,مذكر,,,,سعر تذكرة السفر,,airfare,,,,
θουκοι,,,,اسم,مذكر,,,,مطار صغير,,airfield,,,,
θουματοι,,,,اسم,مذكر,,,,القوات الجوية,,Air force,,,,
ερβωτς,,,,فعل,,,,,يحارب,,make war,,,,
ϧεν ου θηου,,,,ظرف,,,,,باستخفاف,,airily,,,,
ατθηου,,,,صفة,,,,,خلو من الهواء الطلق,,airless,,,,
θουωλι,,,,فعل,,,,,ينقل جوا,,airlift,,,,
μετθουωλι,,,,اسم,مؤنث,,,,النقل جوا,,airlift,,,,
θουςταιτ,,,,اسم,مذكر,,,,خطوط جوية,,airline,,,,
ρωτεναςτ,,,,اسم,مذكر,,,,سنارة,,fish hook,,eaw. p. 421,,
ςταιτ,,,,اسم,مذكر,,,,خط ، صف,,line,,eaw. p. 707,,
θουαϫαρτα `νςταιτ,,,,اسم,مذكر,,,,طائرة خطوط جوية,,airliner,,,,
οςτετ,,,,اسم,مذكر,,,,خطاب,,letter,,eaw. p. 184,,
οςτετ,,,,اسم,مذكر,,,,بريد,,mail,,,,
Θου-οςτετ,,,,اسم,مذكر,,,,بريد جوي,,airmail,,,,
ρεϥαμονι `νθηου,,,,اسم,مذكر,,,,ضابط على متن الطائرة,,air marshall,,,,
πετϩαλαι,,,,اسم,مذكر,,,,طائرة,,airplane,,,,
θουεμρο,,,,اسم,مذكر,,,,مطار ، ميناء جوي,,airport,,,,
Θου-ουρεϩ,,,,اسم,مذكر,,,,مجال جوي,,airspace,,,,
αμτϧαε,,,,اسم,مذكر,,,,محطة ، ترمينال ، محطة نهائية,,terminal,,eaw. p. 21,,
αμτ,,,,اسم,مذكر,,,,محطة,,station,,eaw. p. 22,,
ϫινερεϧουν,,,,اسم,مذكر,,,,عملية إظهار تذاكر السفر وترك الحقائب في المطار,,check in,,,,
νεϩεπ,,,,اسم,مذكر,,,,كاونتر ، منضدة,,counter,,eaw. p. 384,,
νεϩεπ `νϫινερεϧουν,,,,اسم,مذكر,,,,كاونتر إنهاء إجراءات الصعود للطائرة,,check in counter,,,,
μενϭι `νθουεμρο,,,,اسم,مذكر,,,,أمن المطار,,airport security,,,,
ςετϣατ,,,,اسم,مذكر,,,,مغادرة,,departure,,eaw. p. 716,,
ϭερατι,,,,اسم,مذكر,,,,صالة ، استراحة,,lounge,,eaw. p. 910,,
ϭερατι `νςετϣατ,,,,,,,,,صالة المغادرة,,departure lounge,,,,
Ηπι `μμετϩαλαι ,,,,,,,,,رقم الرحلة الجوية,,flight number,,,,
`ςβε,,,,اسم,مذكر,,,,بوابة,,gate,,,,
`ςβε `νςετϣατ,,,,اسم,مذكر,,,,بوابة المغادرة,,departure gate,,,,
ερβαρι,,,,فعل,,,,,يصعد على متن,,board,,,,
ϫινερβαρι,,,,اسم,مذكر,,,,صعود,,boarding,,,,
ερπι,,,,فعل,,,,,يقلع ، يطير,,take off,,eaw. p. 234,,
ϫινερπι,,,,اسم,مذكر,,,,إقلاع,,taking off,,,,
μωιτιως,,,,اسم,مذكر,,,,مدرج إقلاع وهبوط,,runway,,,,
βεκι,,,,فعل,,,,,يهبط,,land,,eaw. p. 224,,
ϫινβεκι,,,,اسم,مذكر,,,,هبوط,,landing,,,,
ϫινςεμι,,,,اسم,مذكر,,,,شكوى,,claim,,,,
ϭωνε,,,,اسم,مذكر,,,,حقيبة,,baggage,,eaw. p. 801,,
ϫινςεμι `νϭωνε,,,,,,,,,مطالبات الأمتعة,,baggage claim,,,,
ςενεμρω,,,,اسم,مذكر,,,,جواز سفر,,passport,,,,
ϫινουωτεβ,,,,اسم,مذكر,,,,هجرة,,immigration,,,,
ερβακτ,,,,فعل,,,,,يدفع الجمرك,,pay customs,,eaw. p. 206,,
ϫινερβακτ,,,,اسم,مذكر,,,,جمركة,,paying customs,,,,
βακτ,,,,اسم,مذكر,,,,جمرك ، ضريبة,,customs,,,,
μαβακτ,,,,اسم,مذكر,,,,مصلحة الجمارك,,customs,,,,
ατεβ,,,,اسم,مذكر,,,,منطقة,,region,,,,
ςινι `νατεβ `μβακτ,,,,,,,,,يعبر منطقة الجمارك,,go through customs,,,,
θουκωϣ,,,,اسم,مذكر,,,,ضربات جوية,,airstrike,,,,
ϫερα,,,,اسم,مذكر,,,,قطاع ، شريط,,strip,,eaw. p. 810,,
θουϫερα,,,,اسم,مذكر,,,,مهبط الطائرات ، خط الإقلاع والهبوط,,airstrip,,,,
θουϣωτεμ,,,,اسم,مذكر,,,,محكم الهواء ، محكم الغلق,,airtight,,,,
θουςηο,,,,اسم,مذكر,,,,مدة برنامج راديو أو تلفزيون,,airtime,,,,
θουϩωιμι,,,,اسم,مذكر,,,,موجات الهواء ، موجات الراديو,,airwaves,,,,
θουμωιτ,,,,اسم,مذكر,,,,خطوط جوية,,airways,,,,
θουϥοι,,,,اسم,مذكر,,,,ممر الهواء,,airway,,,,
`νθηου,,,,صفة,,,,,متعلق بالتهوية,,airy,,,,
ςεϣτ,,,,اسم,مذكر,,,,ممر,,aisle,,eaw. p. 621,,
,,,,,,,,,,,Ajaja Ajaja,,,,
μηϯθωμ,,,,صفة,,,,,موارب ، نصف مغلق,,ajar,,,,
σοκς,,,,,,,,,,,ak,,,,
αλαςκα,,,,,,,,,ألاسكا,,AK,alaska,,,
ον ςεςωουν ϧεν,,,,,,,,,المعروف أيضا باسم,,also known as,,,,
ο.ς.ϧ.,,,,,,,,,المعروف أيضا باسم,,a.k.a.,,,,
ϣφηρνϣανϣ,,,,,,,,,,,akin,,,,
ματι,,,,صفة,,,,,مماثل ، مشابه,,similar,,eaw. p. 277,,
`μμακετ,,,,صفة,,,,,قريب ، نسيب ، مماثل,,akin,,eaw. p. 264,,
πελεπεπεν,,,,,,,,,,,A kind of,,,,
πεπων,,,,,,,,,,,A kind of,,,,
κενεφιτεν,,,,,,,,,,,A kind of a loaf or cake,,,,
λαμ,,,,,,,,,,,A kind of animal food,,,,
ϣοϣ,,,,,,,,,,,A kind of antelope,,,,
ϣοϣ,,,,,,,,,,,A kind of antelope,,,,
ϣοϣου,,,,,,,,,,,A kind of antelope,,,,
ηρι,,,,,,,,,,,A kind of birds samman,,,,
φορι,,,,,,,,,,,A kind of fish,,,,
σερφωτ,,,,,,,,,,,A kind of insects,,,,
κονιζα,,,,,,,,,,,A kind of medicine,,,,
κονυζα,,,,,,,,,,,A kind of medicine,,,,
ονυξ,,,,,,,,,,,A kind of onyx a white precious stone,,,,
ονυχιον,,,,,,,,,,,A kind of onyx a white precious stone,,,,
κουπερ,,,,,,,,,,,A kind of plant,,,,
ουρις,,,,,,,,,,,A kind of plant,,,,
μαφρηϣ,,,,,,,,,,,A kind of sleeping place for the king,,,,
,,,,,,,,,,,A kouein,,,,
,,,,,,,,,,,akoustikos,,,,
,,,,,,,,,,,akr-,,,,
αλαπαμα,,,,,,,,,ألاباما,,AL,alabama,,,
αλομινιομ,,,,,,,,,ألومنيوم,,Al,Aluminium,,,
εϩρε `ντωβϩ,,,,,,,,,طعام على حسب الطلب خارج القائمة,,a la carte,,,,
εϩρε `ντωβϩ,,,,,,,,,طعام على حسب الطلب خارج القائمة,,a la carte,,,,
μετερουοτ,,,,اسم,مؤنث,,,,مبتهج,,Alacrity,,,,
ϧεν ου μετερουοτ,,,,ظرف,,,,,بطريقة حماسية ، بإبتهاج,,with alacrity,,,,
ςαρκο,,,,اسم,مذكر,,,,ثلج,,snow,,eaw. p. 637,,
ςαρκοερωϯ,,,,اسم,مذكر,,,,أيس كريم,,ice cream,,,,
ερμεν,,,,فعل,,,,,يقدم ، يعرض على,,"Present , offer",,eaw. p. 301,,
ςεερμεν ϧεν ςαρκοερωτ,,,,,,,,,يقدم مع المثلجات,,a la mode,,,,
,,,,,,,,,,,AlA-,,,,
αλαπαμα,,,,,,,,,ألاباما,,ALABAMA,,,,
αλαβαστρον,,,,,,ραν,πι,ελ,الاباستر,,Alabaster,nm,,,
αλαβαστρος,,,,,,ραν,πι,ελ,قارورة طيب,,Alabaster,nm,,,
,,,,,,,,,,,alacrity,,,,
ϣε,,,,,,,,,,,alandmeasure,,,,
ϣεννοϩ,,,,,,,,,,,Alandmeasurecubits,,,,
ναςτ,,,,اسم,مذكر,,,,إنذار ، تحذير,,alarm,,eaw. p. 345,,
ερναςτ,,,,فعل,,,,,ينذر ، يحذر,,alarm,,,,
ναςτ `νρωκϩ,,,,,,,,,إنذار حريق,,fire alarm,,,,
ναςτ `ντωρπ,,,,,,,,,إنذار سرقة,,burglar alarm,,,,
ναςτ `ναϫαρτα,,,,,,,,,إنذار سيارة,,car alarm,,,,
ςενςεν `νναςτ,,,,,,,,,يدق الإنذار,,set the alarm,,,,
λωιϫι `νναςτ,,,,,,,,,سبب للإنذار,,cause for alarm,,,,
ερ`ςμη `νναςτ,,,,,,,,,يدق جرس الإنذار,,sound the alarm,,,,
`νςεερναςτ,,,,,,,,,منزعج,,alarmed,,,,
ϫινερναςτ,,,,,,,,,مزعج ، مقلق,,alarming,,,,
ρεϥερναςτ,,,,,,,,,مثير المخاوف,,alarmist,,,,
ϣιςηου,,,,,,,,,ساعة ، منبه,,clock,,,,
ϣιςηου `νϫιϫ,,,,,,,,,ساعة يد,,watch,,,,
`ω ϩερτ,,,,,,,,,للأسف,,alas,,eaw. p. 450,,
αλαςκα,,,,,,,,,ألاسكا,,ALASKA,,,,
Αλβανια,,,,,,,,,ألبانيا,,Albania,,ألبانيا,,
ρεμ`ναλβανια,,,,,,,,,شخص ألباني,,albanian,,,,
ϣκιπταρ,,,,,,,,,لغة ألبانية,,Albanian,,,الألبانية,
ϫε`πκε,,,,,,,,,ولو ، وإن يكن,,albeit,,,,
αλβινο,,,,صفة,,,,,ألبينو ، أمهق ، لون أبيض نتيجة لخلل وراثي,,albino,,,,
ςεϩω,,,,اسم,مذكر,,,,ألبوم,,album,,eaw. p. 683,,
αλκοϩολ,,,,اسم,مذكر,,,,الكحول,,Alcohol,,,,
μετιρινοϫι `ναλκοϩολ,,,,اسم,مؤنث,,,,سوء استخدام الكحوليات,,alcohol abuse,,,,
`ναλκοϩολ,,,,صفة,,,,,كحولي,,Alcoholic,,,,
πετςω,,,,اسم,مذكر,,,,مشروب,,drink,,,,
πετςω `νςλκοϩολ,,,,اسم,مذكر,,,,المشروبات الكحولية,,Alcoholics,,,,
μεταλκοϩολ,,,,اسم,مؤنث,,,,إدمان الكحول ، التسمم بالكجول,,alcoholism,,,,
ϣουϣετ,,,,اسم,مذكر,,,,حنية ,,alcove,,,,
ανϭμερ,,,,اسم,مذكر,,,,عضو بلدية ، حاكم ، والي,,alderman,,eaw. p. 128,,
ϩεςω,,,,اسم,مذكر,,,,نوع من البيرة,,ale,,eaw. p. 510,,
ρωις,,,,صفة,,,,,يقظ ، متنبه ، حذر,,alert,,,,
ερρωις,,,,فعل,,,,,يحذر,,alert,,,,
ρωις,,,,اسم,مذكر,,,,حذر ، تنبه,,alert,,,,
ρωτ `ναλϥαλϥα,,,,اسم,مذكر,,,,نبات الفلفة,,alfalfa,,,,
ρωτιμ,,,,اسم,مذكر,,,,طحلب,,algae,,eaw. p. 143,,
`νρωτιμ,,,,صفة,,,,,طحلبي,,algal,,,,
ϫιναιαι `νρωτιμ,,,,اسم,مذكر,,,,زيادة في عدد الطحالب,,algal bloom,,,,
αλϫεβρα,,,,اسم,مؤنث,,,,الجبر ,,algebra,,,,
`ναλϫεβρα,,,,صفة,,,,,جبري,,algebraic,,,,
Αλϫερια,,,,اسم,,,,,الجزائر,,Algeria,,,,
ρεμναλϫερια,,,,اسم,مذكر,,,,جزائري,,algerian,,,,
`ναλϫερια,,,,صفة,,,,,جزائري,,algerian,,,,
αλϫοριτμ,,,,اسم,مذكر,,,,الغوريتم ، الجوريتم,,algorithm,,,,
`ναλϫοριτμ,,,,صفة,,,,,الغوريتمي ، الجوريتمي,,algorithmic,,,,
νουϫραν,,,,اسم,مذكر,,,,اسم مستعار,,alias,,,,
λωιϫι,,,,اسم,مؤنث,,,,عذر,,alibi,,,,
ϣεμμο,,,,اسم,مذكر,,,,أجنبي,,alien,,,,
ϣεμμο `νατανςεμι,,,,اسم,مذكر,,,,أجنبي مقيم بصورة غير شرعية,,illegal alien,,,,
ερϣεμμο,,,,فعل,,,,,يتغرب ، ينفر,,alienate,,,,
ϫινερϣεμμο,,,,اسم,مذكر,,,,عزلة ، إبعاد ، تنفير,,alienation,,,,
`νϫωϥ,,,,صفة,,,,,مشتعل ، محترق ، متقد,,alight,,,,
ϫωϥ,,,,فعل,,,,,يحرق,,Set alight,,,,
αληι `ε`ϧρηι,,,,فعل,,,,,ينزل على ، يحط على,,alights,,,,
αςςετ,,,,صفة,,,,,محاذاة ، تراصف ، انحياز ، اصطفاف,,align,,eaw. p. 82,,
εραςςετ,,,,فعل,,,,,ينحاز ، يحازي ، يصطف,,align,,,,
`ναςςετ,,,,صفة,,,,,منحاز ، متراصف ، محاذ ، مصطف,,aligned,,,,
μεταςςετ,,,,اسم,مؤنث,,,,انحياز ، تراصف ، محاذاة ، اصطفاف,,alignment,,,,
`ναταςςετ,,,,صفة,,,,,غير منحاز,,nonaligned,,,,
μεταταςςετ,,,,اسم,مؤنث,,,,عدم الانحياز,,nonalignment,,,,
εινε,,,,صفة,,,,,متشابه ، على حد سواء,,alike,,,,
ϫινϯεϩρε,,,,اسم,مذكر,,,,تغذية ، إقاتة,,alimentation,,,,
`νϫινϯεϩρε,,,,صفة,,,,,متعلق بالتغذية,,alimentary,,,,
ϥοι `νϫινϯεϩρε,,,,اسم,مذكر,,,,قناة تغذية,,alimentary canal,,,,
ϩατϣανϣ,,,,اسم,مذكر,,,,نفقة,,alimony,,,,
νουκουϫι,,,,,,,,,,,A little,,,,
ϧα `νουκουϫι,,,,,,,,,,,A little before,,,,
ϧατϩη `νουκουϫι,,,,,,,,,,,A little before,,,,
`νωνϧ,,,,صفة,,,,,على قيد الحياة,,alive,,,,
ϣωπι `νωνϧ,,,,,,,,,يكون على قيد الحياة,,Stay alive,,,,
ϣωπι `νωνϧ νεμ νανε,,,,,,,,,يكون على قيد الحياة وبصورة جيدة,,alive and well,,,,
