key	key_word	key_deriv	pos	word	type	en	crum
2578	1726	0	1	(S) ouan	-	(same ?)	480a
							
2583	1728	0	1	(B) *ke..ou.	noun	other ones	482a
2584	1728	0	2	(S) laau n..ou.	-	any one	482a
2585	1728	0	3	(S,L,B) oun ..ou.	-	there is one, are some	482a
2587	1728	0	4	(S,B) m$^m^$n ..ou.	-	there is not one, any	482b
2586	1728	0	5	(B) ouon nsa ..ou.	-	one after another /$gk: επαλληλους, καθεξης$/	482b
							
6919	1733	0	1		HEADER	With following preposition:	489a
6920	1733	6919	2	^^^ e-	-	send to	489a
6921	1733	6919	3	^^^ erat= n-	-	to	489b
6922	1733	6919	4	^^^ eJen-	-	upon	489b
6923	1733	6919	5	^^^ n- *^dat^*	-		489b
6924	1733	6919	6	^^^ nsa-	-	after	489b
6925	1733	6919	7	^^^ Sa-	-	to	489b
6926	1733	6919	8	^^^ KaJen-	-	toward, to	489b
6927	1733	6919	9	^^^ Ha-	-	to	489b
6928	1733	6919	10	^^^ HiJen-	-	down, upon	489b
6929	1733	0	11		HEADER	With following adverb:	489b
6930	1733	6929	12	^^^ ebol	-	send forth	489b
6931	1733	6929	13	^^^ epesht	-	down	489b
6932	1733	6929	14	^^^ epSwi	-	up	489b
6933	1733	6929	15	^^^ eKoun	-	in	489b
2624	1733	0	16	remnbwrp	-	man sent, messenger	489b
2625	1733	0	17	reF..ou.	-	(as last)	489b
2626	1733	0	18	Gin..ou.,Jin..ou.	-	sending	489b
							
2629	1737	0	1	(S) an..ou.	-	watchman, guard /$gk: φυλαξ$/	491a
							
6947	1738	0	1		HEADER	With following preposition:	491b
6948	1738	6947	2	^^^ e-	-	(meaning uncertain)	491b
6949	1738	6947	3	^^^ n-	-	remit to	491b
6950	1738	6947	4	^^^ ntn-	-		491b
6951	1738	0	5		HEADER	With following adverb:	491b
6952	1738	6951	6	^^^ ebol	-	set fire, dismiss	491b
6953	1738	6951	7	^^^ eHoun	-	allow in, admit	491b
2630	1738	0	8	at..ou.	-	unallowed, unremitted /*?*/	492a
2631	1738	0	9	oureH	noun male	free space	492a
2632	1738	0	10	(S) ouwrH (A) ouaQre (F) ouaxhr (S) ouoHr=	verb	(same ?)	492a
							
2633	1739	0	1	mntous	-	baldness /$gk: φαλακρωμα$/	492a
							
6955	1741	0	1		HEADER	With following preposition:	492a
6956	1741	6955	2	^^^ n-	-	(/*agent*/)	492a
6957	1741	6955	3	^^^ Hn-,^^^ Ken-	-		492a
6958	1741	6955	4	^^^ nsa-	-	(emphatic)	492a
2634	1741	0	5	(S) reFoueise	-	sawyer	492a
							
2635	1743	0	1	reFsek ..ou.	-	puller of oar, rower	492b
							
2636	1744	0	1	(S,B) ^^	noun male	breadth /$gk: πλατος, πλατυσμος, ευρος$/	492b
4954	1744	0	2	(B) ^^ ebol	-	be broad, well provided |$ {intr:} |$ {tr:} enlarge |$ (as nn m)	492b
							
6962	1747	0	1	(S,A,B) ^^^ tmhte,^^^ qmhte	-		494b
6961	1747	0	2	(S,B,F) ^^^ mn-,^^^ nem-	-	between ... and	494b
2645	1747	0	3	(S,L,B,F) ebol ..ou.	-	from among, between	494b
2646	1747	0	4	(S) Hrai ..ou.	-		495a
							
6963	1750	0	1		HEADER	intr :	495a
6964	1750	6963	2	^^^ ebol	-	(sim) |$ {intr:} |$ {tr:} (S)	495a
							
6965	1751	0	1		HEADER	With following preposition:	495b
6966	1751	6965	2	^^^ e-	-	different from, surpassing	495b
6967	1751	6965	3	(B) ^^^ eHote	-	(sim)	495b
6968	1751	6965	4	(B) ^^^ oute-	-	separate between	495b
6969	1751	0	5		HEADER	With following adverb:	495b
6970	1751	6969	6	(S,B) ^^^ ebol	-	separate out /$gk: αφοριζειν$/ | send forth | (as nn m B), separation /$gk: αφαιρεμα$/	495b
6971	1751	6970	7	(B) Jin..ou. *^[ebol]^*	-	(sim) /$gk: διακρισις$/	495b
6972	1751	6970	8	(B) (B) metat..ou. *^[ebol]^*	-	not being separate	495b
2647	1751	0	9	(L) rmn..ou.	-	messenger /*?*/	495b
2648	1751	0	10	(S,L) ouwt (B) ouot (S,B) ouet (F) ouat	verb	(impers vb), it is different (/*rarely bibl*/)	495b
							
4966	1752	0	1		HEADER	pour	497b
4965	1752	4966	2	(S,A,L,B) ^^ ebol	-	pour forth	497b
							
2658	1753	0	1	(B) at..ou.	-	fruitless /$gk: ακαρπος$/	498a
2659	1753	0	2	(B,F) er ..ou.	-	bear fruit	498a
2660	1753	0	3	(B) en ..ou. ebol	-	bring forth fruit	498a
2661	1753	0	4	(B) mas ..ou.	-	fruit bearer	498a
2662	1753	0	5	(B,F) T ..ou.	-	give fruit /$gk: καρποφορειν$/	498b
2663	1753	2662	6	Jin..T ou.	-	condition of fruit-bearing	498b
2664	1753	0	7	(S,B,F) Fai ..ou.	-	fruit-carrier /$gk: καρποφορος$/	498b
							
2693	1756	0	1	(S,F) noueS (S,L) nouwS (B) noueSen (A) ouS (NH) oueS *^<a href=ext codex II - The Gospel of Thomas;107;33;22;mn laau eFHobs eunaGw oueSn GolpF">Ext</a>^*"	preposition	(c gen [n-]), with lack, absence of, (so) without /$gk: ανευ, χωρις$/	502a
8773	1756	2693	2	^^^ n-	preposition	with lack, absence of, (so) without /$gk: ανευ, χωρις$/	502a
							
2694	1757	0	1	tnaSe nteuSh	-	midnight /$gk: μεσονυκτιον$/	502a
2695	1757	0	2	(S) nou..ou.	-	during a night	502a
2696	1757	0	3	(S) at..ou.	-	without night (/*sleep*/)	502b
2697	1757	0	4	(S) r ..ou.	-	pass night	502b
							
7011	1759	0	1		HEADER	With following preposition:	502b
7012	1759	7011	2	^^^ e-	-	respond to	502b
7013	1759	7011	3	^^^ eJn-	-	for	502b
7014	1759	7011	4	^^^ mn-	-	converse with	502b
7015	1759	7011	5	^^^ n- *^dat^*	-		502b
7016	1759	7011	6	^^^ nsa-	-	respond after, to	503a
7017	1759	7011	7	^^^ naHrn-	-	before	503a
7018	1759	7011	8	^^^ oube-	-	against	503a
2698	1759	0	9	(S) ^^	noun male	answer /$gk: φθεγμα$/	503a
2699	1759	0	10	(S) Gin..ou.	-	answering	503a
							
2700	1760	0	1	(S,A,B,F) ^^	noun male	what is kneaded, dough /$gk: φυραμα$/	503a
2701	1760	0	2	(S,B) ma n..ou.	-	kneading place /$gk: αρτοκοπειον$/	503a
							
4967	1761	0	1	(S,A,B,F) ^^ ebol	-	spread forth |$ {intr:} |$ {tr:} (S,A,B,F)	503b
7019	1761	4967	2	(S) ^^^ *^[ebol]^* eHoun e-	-		504a
7020	1761	4967	3	(S) ^^^ *^[ebol]^* eJn-	-		504a
7021	1761	4967	4	(S) ^^^ *^[ebol]^* n-	-	(dat)	504a
7022	1761	4967	5	(S) ^^^ *^[ebol]^* ntn-	-		504a
7023	1761	4967	6	(S,F) ^^^ *^[ebol]^* Hn-	-	in	504a
4968	1761	0	7	(S,B) ..ou. ebol	noun male	breadth, extent, ease /$gk: πλατυσμος$/	504a
4969	1761	0	8	(S) ^^ eHrai	-		504a
2704	1761	0	9	(S,A,B) ^^	noun male	breadth /$gk: πλατος, πλατυσμος$/	503b
2705	1761	0	10	(S) ouaSse,ouoSse,oueSse (B) ouhSsi (B,F) oueSsi	noun female	breadth /$gk: πλατος, ευρος$/	504a
							
2710	1763	0	1	(S,F) ^^	noun male	breakage, destruction /$gk: συντριμμα, συντριβη, θραυσις$/	505a
							
2719	1767	0	1	(S,A) ^ouaHiHht (S,L) ouaH$^e^$iht	-	bitter-heartened, cruel /$gk: ασπονδος$/	508b
2720	1767	2719	2	mnt..ou.	-	cruelty	508b
2721	1767	2719	3	r n..ou.,o n..ou.	-		509a
2722	1767	0	4	(S,A) ouooHe (S) ouoHe,ouwHe (B) ouoHi (F) ouaaHi	noun female	scorpion /$gk: σκορπιος$/	509a
							
2735	1770	0	1	(S) Gin..ou.	-	cutting	511a
2736	1770	0	2	(S) oueiJe,bhJe	noun	slash, gash /*?*/	511b
							
2740	1772	0	1	(S,A) oueGro (B) oueJro (B) *oueJrwou	noun female	door's jawbone, door-post /$gk: σταθμος, θυρωμα$/	512b
2741	1772	0	2	(S) marouoGe,m$^e^$rouo$^o^$Ge	noun female	jawbone /$gk: σιαγων$/	512b
							
7049	1774	0	1		HEADER	With following preposition:	513b
7050	1774	7049	2	(B) ^^^ eJen-	-		513b
7051	1774	7049	3	(S,F) ^^^ nsa-	-	(emphasis)	513b
2747	1774	0	4	(S) ^^	noun	(/*context lost*/)	513b
							
7052	1778	0	1		HEADER	With following preposition:	514b
7053	1778	7052	2	^^^ e-	-	to, toward	514b
7054	1778	7052	3	^^^ eJen-	-	upon, toward	514b
7055	1778	7052	4	^^^ sabol n-	-	away from	514b
7056	1778	7052	5	^^^ Ka-	-	from	514b
7057	1778	7052	6	^^^ Ken-	-	in	514b
7058	1778	7052	7	^^^ ebol Ha-	-	from	515a
7059	1778	7052	8	^^^ Hi-	-	toward	515a
7060	1778	7052	9	^^^ HiJen-	-	upon	515a
7061	1778	0	10		HEADER	With following adverb:	515a
7062	1778	7061	11	^^^ ebol	-	outward, away	515a
7063	1778	7061	12	^^^ efaHou	-	backward	515a
7064	1778	7061	13	^^^ eKoun	-	in to, toward	515a
2748	1778	0	14	^^	noun male	turning /$gk: στροφη$/	515a
2749	1778	0	15	atf.	-	unalterable	515a
2750	1778	0	16	Jinf.	-	change, alteration	515a
2751	1778	0	17	fonHs	noun	change	515a
							
7065	1779	0	1	^^^ ebol	-	/$gk: εξοκελλειν$/ | (as nn m) /$gk: διαστροφη$/	515a
							
7066	1780	0	1	^^^ ebol	-		515b
							
2756	1807	0	1		HEADER	forget, be forgotten	518b
7073	1807	2756	2		HEADER	intr :	518b
7074	1807	7073	3	^^^ e- *^of obj^*	-		518b
7075	1807	2756	4		HEADER	tr :	518b
7076	1807	7075	5	^^^ e-	-	overlook /$gk: παροραν, παραθεωρειν$/	518b
7077	1807	7075	6	^^^ ebol	-	be neglectful	519a
2757	1807	2756	7	(S,F) ^^	noun male	forgetfulness /$gk: ληθη$/	519a
2758	1807	2756	8	(S,A,L,B,F) r pw.	-	be forgetful, forgotten /$gk: λανθανειν$/ | (as nn m) /$gk: ληθη, αμνησια$/	519a
7078	1807	2758	9	^^^ n- *^gen^*	-		519a
7079	1807	2758	10	^^^ e-	-		519a
2759	1807	2758	11	reF..r pw.	-	forgetter	519a
2760	1807	0	12		HEADER	sleep	519a
2761	1807	2760	13	(S,L) ^^	noun male	sleep /$gk: υπνος$/	519a
2762	1807	2760	14	(S) atw.	-	sleepless /$gk: ακοιμητος$/	519a
2763	1807	2760	15	(S) Ginw.	-	state of sleep	519b
2764	1807	2760	16	(S,L) $^e^$bSe (B) ebSi,epSi	noun female	forgetfulness, carelessness, sleep /$gk: ληθη$/	519b
2765	1807	2764	17	er e.	-	be forgetful	519b
2766	1807	2764	18	T ..eb.	-	make forgetful	519b
2767	1807	2764	19	Ji ..eb.,Gi ..eb.	-	be forgetful	519b
2768	1807	2760	20	(S) obSs (Sf) aFSs	noun female	forgetfulness /$gk: ληθη, υπερορασις, αγνοια$/	519b
							
7096	1810	0	1		HEADER	With following preposition or adverb:	522a
7097	1810	7096	2	(S,B) ^^^ e-	-	bend toward	522a
7098	1810	7096	3	(S) ^^^ ebol	-	(as [w.])	522a
7099	1810	7096	4	(S) ^^^ epesht	-	down	522a
7100	1810	7096	5	(S) ^^^ eHrai	-	(sim /*?*/)	522b
7101	1810	7096	6	(S,L) ^^^ nsapaHou	-	backward	522b
2775	1810	0	7	(S,A) w. Sa,w. Se (S) $^e^$lk Sa (B) e. Sai	-	turn up nose, sneer /$gk: μυκτηριζειν$/ | (as nn) /$gk: μυκτηρισμος$/	522b
2776	1810	0	8	(S) lke	noun	bend, crease /*?*/	522b
2777	1810	0	9	(S) olks,oleks (B) elks,elj	noun female	bend, corner /$gk: γωνια$/	522b
							
8892	1811	0	1	^^^ e-	-	(as obj) /$gk: περιλαμβανειν$/	522b
8893	1811	0	2	^^^ eHoun e-	-		522b
							
7102	1812	0	1		HEADER	With following adverb:	523a
7103	1812	7102	2	(S,B) ^^^ epesht	-	be engulfed	523a
7104	1812	7102	3	(B) ^^^ eKrhi	-	swallow down, overwhelm	523a
2778	1812	0	4	ma nw.	-	place of swallowing, throat	523a
							
7105	1813	0	1		HEADER	With following preposition:	523a
7106	1813	7105	2	(S,L,B,F) ^^^ e-	-	sink, dive into, dip	523a
7107	1813	7105	3	^^^ eHoun e-,^^^ eKoun e-	-		523a
7108	1813	7105	4	(S,B) ^^^ n-	-	in, with	523a
7109	1813	7105	5	(F) ^^^ nsa-	-	(emphatic)	523b
7110	1813	7105	6	(S) ^^^ Ha-	-	beneath	523b
7111	1813	7105	7	(S,A,B,F) ^^^ Hn-,^^^ Ken-	-	in, into	523b
7112	1813	0	8		HEADER	With following adverb:	523b
7113	1813	7112	9	^^^ ebol	-		523b
7114	1813	7112	10	(S,B) ^^^ epesht	-	sink down	523b
7115	1813	7112	11	(S,B) ^^^ eHrai,^^^ eKrai	-	(as last)	523b
7116	1813	7112	12	(A,L,B) ^^^ aHrai e-,^^^ eKrai e-	-		523b
2779	1813	0	13	(S,B) ^^	noun male	sinking, dipping, baptism /$gk: καταποντισμος, βαπτισμα$/	523b
2780	1813	0	14	(S) reFw.	-	diver	523b
2781	1813	0	15	(L,B) T w.	-	give baptism, baptize /$gk: βαπτειν$/	523b
2782	1813	2781	16	(B) reF..T w.	-	baptist	523b
2783	1813	0	17	(B) Gi w.	-	get baptism, be baptised /$gk: βαπτιζειν$/ | (as nn) /$gk: βαπτισμος$/	524a
2784	1813	0	18	(B) Jinw.	-	baptism	524a
2785	1813	0	19	(S,L) $^e^$mse (B) emsi	-	diving, immersion	524a
							
7117	1815	0	1	^^^ eHoun e-	-	at, upon	524b
7118	1815	0	2	^^^ eHrai	-	up	524b
7119	1815	0	3	^^^ eHrai eJn-	-	upon	524b
7120	1815	0	4	^^^ eHrai Hn-	-	up from	524b
7121	1815	0	5	^^^ eHrai Ha-	-	(sim)	524b
7122	1815	0	6	^^^ eHrai Hi-	-	(sim)	524b
7123	1815	0	7	^^^ HiJn-	-	from off	524b
7124	1815	0	8	(Sf) ^^^ ebol	-	leap out	524b
							
5043	1817	0	1	(S,Sf,B) ^^ ebol	-	gape, muse, be in trance /$gk: απενευσθαι$/	525a
2795	1817	0	2	(S) onSs	-	astonishment, derangement (of mind)	525a
							
5057	1819	0	1		HEADER	With following preposition:	528a
5058	1819	5057	2	(S,B) ^^ e-	-	restrict for, as to | (as obj)	528a
5059	1819	5057	3	(B) ^^ ebol Ha-	-	be secluded from	528b
5060	1819	5057	4	(B) ^^ sabol n-	-	exclude from	528b
5061	1819	0	5		HEADER	With following adverb:	528b
5062	1819	5061	6	(S) ^^ epaHou	-	reject	528b
5063	1819	5061	7	(S,A,L,B,F) ^^ eHoun	-	shut in |$ {intr:} /$gk: περιεχεσθαι$/ |$ {tr:} /$gk: κλειειν$/ | (as nn m S,B), surrounding, frame, siege /$gk: συγκλεισμος, περιβολη$/	528b
7129	1819	5063	8		HEADER	tr :	528b
7130	1819	7129	9	(S,B) ^^^ eHrai e-,^^^ eKrai e-	-	in to |$ {qual:}	528b
7131	1819	7129	10	(B) ma porF eKoun	-	/$gk: δυσμη$/	528b
2815	1819	0	11	(B) ^^	noun male	seclusion, quietude /$gk: ησυχια$/	528b
2816	1819	0	12	(S,Sf,B) atorb=	-	unlimited, boundless	529a
2817	1819	0	13	(S) orebs	noun female	constraint /*?*/	529a
2818	1819	0	14	(S) $^e^$rbe (B) erbi	noun female	enclosure, pen (esp for sheep) /$gk: επαυλις$/	529a
							
7143	1823	0	1		HEADER	With following preposition:	530a
7144	1823	7143	2	^^^ ern-	-	upon, against	530a
2825	1823	0	3	(S,A) ^^	noun male	firmness, assurance, deed of security, lock /$gk: ασφαλεια$/	530b
2826	1823	0	4	(S,A) ma nw.$	-	place for shutting, strong place /$gk: κλειθρον, οχυρωμα$/	530b
							
7145	1824	0	1		HEADER	With following preposition:	531a
7146	1824	7145	2	^^^ e-	-	to |$ (vbal) |$ (not vbal)	531a
7147	1824	7145	3	^^^ n-	-	(vbal)	531a
7148	1824	7145	4	^^^ mn-	-	(v. next)	531a
7149	1824	7145	5	^^^ n- *^dat^*	-	for	531a
7150	1824	7145	6	^^^ ntn-	-	with	531a
7151	1824	7145	7	^^^ Sa-	-	till	531a
7152	1824	7145	8	^^^ Hn-,^^^ Ken-	-	in	531a
7153	1824	7145	9	^^^ HiJen-	-	upon	531a
7154	1824	7145	10	^^^ Jin,^^^ isJen-	-	since	531a
2827	1824	0	11	(S,B) ^^	noun male	duration, delay	531a
2828	1824	0	12	(S) aske (B) eski	noun female	delay /$gk: διαστημα$/	531b
							
7155	1825	0	1		HEADER	With following preposition:	531b
7156	1825	7155	2	^^^ e-	-	on	531b
7157	1825	7155	3	^^^ eHrai eJn-	-		531b
7158	1825	7155	4	^^^ Hn-	-	with	531b
2829	1825	0	5	(B) ^^	noun male	plastering, anointing /$gk: αλοιφη$/	531b
							
7159	1827	0	1		HEADER	intr :	532a
7160	1827	7159	2	^^^ n-	-	with	532a
7161	1827	7159	3	^^^ Hn-	-	(as last)	532a
7162	1827	7159	4	^^^ Ha-,^^^ Ka-	-	burdened under	532a
7163	1827	7159	5	^^^ ebol	-		532a
7164	1827	0	6		HEADER	tr :	532a
7165	1827	7164	7	^^^ n-	-	with	532a
2830	1827	0	8	(S,L) etpw (A) etpou (F) atpw (B) etfw,Hetfw (B) *etfwoui	noun female	burden /$gk: φορτιον, γομος, βασταγμα$/	532b
2831	1827	2830	9	(S,L) Faie.	-	weight-carrier, porter	532b
							
7166	1828	0	1		HEADER	With following preposition:	532b
7167	1828	7166	2	(S,B) ^^^ e-	-	tie upon	532b
7168	1828	7166	3	(S) ^^^ mn-	-	combine with (/*?*/)	532b
7169	1828	7166	4	(S) ^^^ Hn-	-		532b
2832	1828	0	5	(B) ^^	noun male	fastened thing (or) place, lock /$gk: κλειθρον$/	532b
2833	1828	0	6	(S) atHe	-	woven garment /*?*/	532b
2834	1828	0	7	(S) ouatHe (B) ouatHi,ouaqi	noun male	warp (on loom)	532b
2835	1828	0	8	(S) atHs	noun female	(meaning uncertain), woven piece /*?*/	532b
2836	1828	0	9	(B) aqaH (B) *aqauH	noun male	what is bound (upon /*?*/ man or beast,) burden /$gk: γομος, βασταγμα$/	532b
2837	1828	2836	10	reFHia.	-	porter	532b
							
2838	1829	0	1	w. nHht	-	be long-hearted, patient /$gk: μακροθυμειν, ανεχειν$/ | (nn), patience	533a
7170	1829	2838	2		HEADER	With preposition:	533a
7171	1829	7170	3	^^^ e-	-	be patient with	533a
7172	1829	7170	4	^^^ eJen-	-	(sim)	533a
7173	1829	7170	5	^^^ nem-	-	(sim)	533a
7174	1829	2838	6	reFw.	-	patient person /$gk: μακροθυμος$/	533a
7175	1829	2838	7	metreFw.	-	patience /$gk: μακροθυμια$/	533a
2839	1829	0	8	^^	noun	length (in [w. niat=]), blessing | ([w.] alone) /$gk: ευφροσυνη$/	533a
							
8983	1830	0	1	^^^ eHoun	-	/$gk: ερχεσθαι εν, εισερχεσθαι εις$/	535a
8984	1830	0	2	^^^ eHrai	-		535a
							
2852	1832	0	1	(S,B) atw.	-	unquenched, unquenchable, unslaked	535a
2853	1832	0	2	(S) reFw.	-	quencher	535b
2854	1832	0	3	(B) aSmi	noun female	thing burnt & quenched /*?*/, soot /$gk: ασβολη$/ | wick	535b
2855	1832	0	4	(S) oSmeF	noun male	dipping, tempering /$gk: βαφη$/	535b
							
7200	1833	0	1		HEADER	intr :	535b
7198	1833	7200	2	^^^ HiJen-	-		535b
7199	1833	7200	3	^^^ ebol	-		535b
2856	1833	0	4	^^	noun male	dragging	535b
2857	1833	0	5	Jinw.	-	(as last)	535b
							
7201	1835	0	1		HEADER	press	535b
7202	1835	7201	2		HEADER	tr :	535b
7203	1835	7202	3		HEADER	With following preposition or adverb:	535b
7204	1835	7203	4	^^^ epesht e-	-		535b
7205	1835	7203	5	^^^ eHoun e-	-		535b
7206	1835	7203	6	^^^ eHrai,^^^ eHrai e-	-	down upon	535b
7207	1835	7203	7	^^^ eJn-	-		536a
7208	1835	7203	8	^^^ n-	-		536a
7209	1835	7203	9	^^^ ebol	-		536a
							
7210	1836	0	1		HEADER	With following preposition:	536a
7211	1836	7210	2	(S,B,F) ^^^ e-	-	to	536a
7212	1836	7210	3	(S,B) ^^^ eHoun e-	-	in to, on to | {intr:} | {tr:} | (as nn m), nailing, attachment to	536a
7213	1836	7210	4	(S) ^^^ eJn-	-	upon	536a
7214	1836	7210	5	(S,B) ^^^  n-	-	nailed, studded with	536a
7215	1836	7210	6	(S,B) ^^^ Hn-,^^^ Ken-	-	in	536a
7216	1836	7210	7	(S) ^^^ ebol Hn-	-		536a
2858	1836	0	8	(S,B) Ginw.,Jinw.	-	nailing	536b
2859	1836	0	9	(S,A,L) eiFt (S,F) eibt (S,B,F) iFt (S,F,O) ibt	noun male	nail, spike /$gk: ηλος$/	536b
2860	1836	2859	10	(S,Sf,L,B) Ss n..ei.,Se n..ei.	-	blow, wound of nail	536b
2861	1836	2859	11	(B) T i.	-	put, fix nail	536b
							
2875	1840	0	1	mntwJ	-		539a
							
2881	1841	0	1	(S,A,B) ^^	noun male	cold, frost /$gk: ξυχος, παγος$/	540a
2882	1841	0	2	(S) oGbs (NH) HoGbes *^<a href=ext codex II - The Apocryphon of John;106;18;3;nai etHn pswma thrF sethS eFtoou ouHmme ouaroS ouHoGbes ouSooue">Ext</a> ?^*"	noun	cold	540a
							
2897	1844	0	1	(S) Gwbe nSa *^once^*,GbSa,GbSe (B) JebS.,JemS.,JempS.,JeFS.	noun male/female	(nn m f /*once each*/), nostrils, (lit) leaves of nose, (mostly pl)	544a
2898	1844	0	2	(B) Saiwou	-	hook-nosed, (or ?) big nosed	544a
2899	1844	0	3	(B) JaJSai	-	with cut nose	544a
							
2900	1847	0	1	(B) Se nnoH	-	(a land measure /*100 cubits*/) /$gk: σχοινισμα$/	546b
2901	1847	0	2	(S,B) HamSe (S) HamSi (A) HamQe (B) amSe (F) HamSh,HmSh (S) *HamSh$^o^$ue,HamSooue (B) *HamShou,amShou$^i^$	noun male	carpenter /$gk: τεκτων$/	546b
2902	1847	2901	3	(B) er H.	-	be carpenter	546b
2903	1847	2901	4	mntH.,metH.	-	carpenter's craft	546b
							
2913	1853	0	1	(S,B) ^^	noun male	length	549a
2914	1853	0	2	(S,B) Sih (S) Sihe,Sie (Sa) Hih (A) Qie$^i^$ (F) Sihei	noun male/female	(/*rarely m*/), length /$gk: μηκος, μεγεθος, υξος, ηλικια$/ | (as vb intr), be long, grow /$gk: μακρυνειν, μηκυνειν$/	549a
8966	1853	2914	3	nS.	-	of, in length /$gk: το μηκος, εις μηκος, μηκους, πηχων ευρος$/	549a
7286	1853	2914	4	^^^ *^gen^* n-	-	length, height of	549a
							
2915	1856	0	1	kh ep..Sw.,xh ep..Sw.	-	lying, be in sandy condition /$gk: χερσουσθαι$/	549b
							
2916	1860	0	1	(S,B) Sb Jw	-	shave head /$gk: ξυρειν$/	551a
							
2917	1863	0	1	r S.	-	become, be rusted /$gk: ιουσθαι$/	551a
2918	1863	0	2	(S,B) Sbe (S) SFe,Sebe	noun	off-scouring, filth	551a
							
2945	1874	0	1	(S,F) Ji S.	-	(c [ebol]), cry out /$gk: κραζειν, επιφωνειν$/ | (as nn) /$gk: κραυγη$/	556a
7322	1874	2945	2	^^^ ebol	-	cry out /$gk: κραζειν$/	556a
7323	1874	2945	3	^^^ ebol e-	-		556a
7324	1874	2945	4	^^^ ebol eJn-	-		556a
7325	1874	2945	5	^^^ eHrai e-	-	cry upward	556a
2946	1874	0	6	(S,F) aSkak *^= [aS S.]^*	-	(as last) /$gk: αλαλαζειν$/ | (as nn m) /$gk: κραυγη$/	556a
7326	1874	2946	7	^^^ ebol	-		556a
7327	1874	2946	8	^^^ ebol e-	-		556a
							
2947	1875	0	1	(S) Sk$^e^$lkil,Sk$^e^$lkel,SGlGil,SkilGil,SGilGil,sGelGil (B) Skelkil	noun male	curl (/*once*/ as above) | bell /$gk: κωδων$/	556b
							
2948	1876	0	1	(S) o nS.,o S. (B) oi nx.,o x.	-	be full of holes /$gk: τρωγλωτος$/	556b
							
7328	1883	0	1		HEADER	dig deep	557a
7329	1883	7328	2		HEADER	intr :	557a
7330	1883	7329	3	(S) ^^^ epesht	-		557a
2949	1883	0	4	(S,A) SikH (A) SixH,SiJ	noun male	depth /$gk: πυθμην, βαθος$/	557a
							
2950	1886	0	1	(Sf) atSal	-	toothless	557b
							
7331	1888	0	1		HEADER	tr :	557b
7332	1888	7331	2	(S,A) ^^^ ebol	-	spoil, destroy |$ {tr:} |$ {intr:}	558a
7333	1888	7332	3	atS. *^[ebol]^*	-	indestructible (or sim)	558a
2951	1888	0	4	(S,A,B,F) ^^	noun male	spoil, booty /$gk: σκυλον, προνομη, λαφυρα$/	558a
7334	1888	2951	5	eire nS.	-		558a
2952	1888	0	6	(S) reFS.	-	spoiler	558a
2953	1888	0	7	(S,B) GinS.,JinS.	-	spoiling	558a
2954	1888	0	8	(S) Sols (L) Sals	noun female	spoil	558a
							
7335	1889	0	1		HEADER	intr :	558a
7336	1889	7335	2	^^^ e-	-	/$gk: διαχεειν$/	558a
7337	1889	7335	3	^^^ Hn-	-		558a
7338	1889	7335	4	^^^ eJn- $$	-		558a
7339	1889	7335	5	^^^ ebol	-	flow forth |$ {intr:}	558a
7340	1889	0	6		HEADER	qual :	558b
7341	1889	7340	7	^^^ ebol	-	loosened, paralysed	558b
7342	1889	7341	8	(B) reFS. *^[ebol]^*	-	(in [metr.]), paralysis	558b
							
8973	1896	0	1		HEADER	with following preposition or adverb	559a
8974	1896	8973	2	^^^ e-	-		559a
8975	1896	8973	3	(S) ^^^ n- *^agent^*	-		559a
8976	1896	8973	4	(S,B) ^^^ ebol	-	| (as nn m, SB), sense of smell /$gk: οσφρησις$/	559a
2958	1896	0	5	(S) ma nS.	-	place, organ of smell	560a
2959	1896	0	6	(S,B) GinS.,JinS.	-	sense, power of smell /$gk: οσφρησις$/	560a
							
7343	1905	0	1		HEADER	bride	560b
7344	1905	7343	2	(S) r nS.,o nS.	-	be bride	560b
7345	1905	7343	3	(B) Gi S.	-	take bride, marry	560b
7346	1905	0	4		HEADER	marriage	560b
7347	1905	7346	5	eire S.,r S.	-	make marriage	560b
7348	1905	7347	6	(S) ^^^ e-	-	for	560b
